Title_ar,Title_english,Title_ar,Artist,year,Song_url,image_url,cleaned_lyrics,Num_words
 أنا متفائل ,Ana Motfa2el , أنا متفائل ,Marwan moussa, 2018,https://genius.com/Marwan-moussa-ana-motfa2el-lyrics,https://images.genius.com/7f8bf9cc72bc0d628c3fbc1706396f90.1000x1000x1.png, مش مسءول هيحصل خطوه مُتفاءل اممم مُتفاءل اممم مُتفاءل اممم انا مُتفاءل فكرت كاريري ساذج لقيتهم قلدوني جامد حصل حاولوا يهزوني ثابت نسكافيه وبضربك لازم عديت اكون مذاكر Beatبكشف  Fake يقول ساتر فات سنين ولسه فاكر سِك ودُغري مش كاسر مارو وادي وليمه بنلعب كره بيكوا فيفا اخركوا انتوا تلعبوا سيجا شفتش فيكوا لعّيبه تعمل بعمله ساكن للابد زاءر هعمل حفله جزاءر BeatFlow ابن وسخه تحسه كافر حظك وحش سرك بير اصطادكم تحت قعر بحر كبير عَفرَت خارق ص لمض قمط نبيعكم رخيص مقلعهم هدوم حامي حلبسه بقشيش لزوم قمت حاطط خمسه يفتكروك غيرت لون خدك شخصك حاككلي وملزق اتلم واحترم نفسك فار صغر قدك مافيش مقارنه اسفين ظلم اسامينا فوق زميل سينا كولا فاشلين قول تري كسرت طول وضعي مش هتتنفس بدي امر بتنفذ بفرز وبحلل وبهندس Beatرافع  Ha وبراسي بخمّس بنيجي تاني وليله جاني جني وجابلي عيله فابعد عني جاي مش هتكون حي حاجه كيفك اشيل طبق قدامك بتاكل فاهم تفاهه تفاءل ركز شويه بارات مش تفاعل رقصت مدافعين مدربين فانت اسندلي طولك وامسك نفسك حبه مقامك عندي نمله عادي اديك جزمه مش هتفرق سادي هقتلك كش ديه قولوا لشيرين بحبني وبكره شعوري حبي فيا حطيت بعيده قطّعت نجيله صعبه مش مستحيله كش دعوه مزرعه سعيده عفروتو مافيش منهم لعيبه مِرّررو دولا كسر اعداء كسل عمرك هتبقي بتراب دوده تيجي تنزلك عسل شباب جديده صولجاني تاج صوت عفرت فهد مجره زلز بيهد راب شم هبل Beatاحنا Bull Dogs مروان وعفروتو Beatكده Full Stop,235
Anta Al Batal (Arabic Romanization) ,"Anta Al Batal (Arabic Romanization) by Valorant (Arabia) (Ft. FAFA, Issam & Marwan Moussa - مروان موسى)",Anta Al Batal (Arabic Romanization) ,Marwan moussa, 2021,https://genius.com/Valorant-arabia-anta-al-batal-arabic-romanization-lyrics,https://images.genius.com/023e1c42e9990098be0a2c191bc8361e.1000x1000x1.jpg,I tro ISSAM Ko ta lbatal ko ta lbatal Ko ta lki g bdrba w7da t7eda lkhatar A ime kill ka jib wahd lakher matak F kola headshot ta7 e 7olmi jay day e kiba lyia f mirroir Verse 1 Marwa Moussa Akhedt lba7r 3aks lmoj Rssmt khet 3la fo9 Lkelma jaya 3ela lmot Dakhl gowa telescope Kalash ikov kalash ikov Dada kharjoh Yama Goat Dakhel scope Marso pro Woah woah A papa bakhlafa A wl3isaba E fi fi  Dakhel AK Wa7da spray spray E ta mchit leh Teffi lkibrit fich mo afis Fatet si lessa wa9ef Fech mosta7il fech 7awajiz Tewssel 3la top teb9a savage,106
 أنت البطل ,Anta Al Batal , أنت البطل ,Marwan moussa, 2021,https://genius.com/Valorant-arabia-anta-al-batal-lyrics,https://images.genius.com/023e1c42e9990098be0a2c191bc8361e.1000x1000x1.jpg, لازمه عصام بطل بطل كينج بضربه واحده تحدّي خطر اينيمي كيل كنجيب لاخر ماتاك فكلا هيد شوت طاح حلمي جاي داي وان يبان ميروار  مروان موسي اخدت بحر عكس موج رسمت خطه فوق كلمه جايه موت داخل تلسكوب كلاشنكوف كلاشنكوف دادا خرشوا Goat مان داخل سكوب مارو برو بابا لافا عصابه فين داخل كيه واحده سبراي سبراي مشيت ليه طفّي كبريت فيش منافس فاتت سنين لسّا واقف فش مستحيل فش حواجز توصل توب تبقي سافج,75
 عشان نفهم بعض ,Ashan Nefhem Baad , عشان نفهم بعض ,Marwan moussa, 2022,https://genius.com/Mohamed-mounir-ashan-nefhem-baad-lyrics,https://images.genius.com/ec6c4a45e842756e6bc9286ab5cad0ea.1000x1000x1.png,  ومحمد منير ياما كنا زمان وياما هنكون بنشوف صح ونتغير عمرنا عشناه ١٠٠ ولون كبير قبله صغير كلنا ماشيين سكه بنقابل ١٠٠ فرصه جديده دنيا ايديك وبتكّه تقرّب مسافه بعيده جدّد نفسك واتقبل اطّمن وارتاح للموضه قرب هتشوف مستقبل موجود جوه اوضه فرصه هتفوتنا مافيش مسافات بتبعد وسط دايره حواديتنا ولحظه بلحظه فاهمين لازمه ومحمد منير خلينا نحاول ونقرّب بدل فرصه نحاول ١٠٠ بنشوف بنقرّب بُعد صوره ماهيش مفتوحه سكه وبتوصّل هيحصل سوا يتوه تاني يس كلمه كلمه نوصل هوا مقطع ثاني امير عيد ومروان موسي حكايه وشاففها فرصه جديده مش شايفها مكمّل اهو عايشها ودي متعاده دايمًا عارفها تيجي سِنّه بيني وبينك حوار بينا تملي حبايب معروفه صوره واصلها اقلبها فاهم بعيد مش مفهوم قرّب هتلاقي تفكير نجوم بقيت جيل رزين مجنون ايد بتسلم ايد بتسلم ايد مطلوب ملك وكتابه صوره اصل حكايه وفصولها مكتوبه نَّص بُعد تشوفش مجهود اتحط تشوفش زيّك ظبط,144
 أشباح ,Ashba7 , أشباح ,Marwan moussa, 2019,https://genius.com/Marwan-moussa-ashba7-lyrics,https://images.genius.com/2352ab7ae23c61e159786e938176aa31.1000x1000x1.png, اشباح شقتي بيكلموني مش مرتاح قعدتي بيونسوني عامل نفسك مهتم مش فارقلك فينا طريق u2005احسن u2005واحد سكه انتوا u2005 خليتوني عينيا دنيا شتا دنيا u2005دي غريبه تايه دنيا غريبه تايه دنيا غريبه u205fتايه u205fفيها دنيا u205fدي غريبه تايه u205fفيها انتوا خليتوني u205fكده عينيا دنيا شتا انتوا خليتوني عينيا دنيا شتا,50
 بغبغان ,Baghbaghan , بغبغان ,Marwan moussa, 2017,https://genius.com/Abyusif-baghbaghan-lyrics,https://images.genius.com/6c88ec1093cb836a7079ac7a1cdb37e0.1000x1000x1.png, داد عايز اعمل عيد ميلادي استاد بلعب منتخب مش نادي مش فارق اتسمع راديو بتسمع توك توك بتسمع دابليو كتفي بغبغان كاريبي بيقولك اوعي تهدي تقلقش مان هتيجي بكره كسلان قريبي بتحبيني حطيلي برفان خليجي زم سكوت وخد رقم اعمل نفسك بتموت وخد لقب مزيف قلود منتقد خد جنابك دهون مهدرجه فشل سمي حسد حوستي لمبي كلكو حسن حسني نازل بيسين بجاكيت نبيتي فرو بيسين وماسك ايدي جرو لازمه بينسوني بيفتكروني فارقلي يفهموني بقولك فاضي سعيد جداً ببيعلك هوا ملك راب تافه تاجي حاسس بومباستك شاجي جديد تاكي يوسف حراق كنتاكي ملك راب تافه تاجي حاسس بومباستك شاجي جديد تاكي يوسف حراق كنتاكي,103
 بهزر معاك ,Bahzar M3ak , بهزر معاك ,Marwan moussa, 2018,https://genius.com/Hesham-raptor-bahzar-m3ak-lyrics,https://images.genius.com/b3f74de9c79ba17651c395a6cfc61f82.1000x1000x1.png, اتحول لدرامر طبل وقبض طمع طلع طلع بيه طمع ابقي مين سمع امين طبع صاحب سطع صدم صنم صدق صدا سمع صدي صدي سين فضا سبق سنه سنه ومين فضل فانا بعلي اعلي سما ده اعمي دعمك انتهي رابي معدن اناعمه صعب يتني مش سند سنه للسنه رابتور كسب سبق كذب واتصدق مش كسل مش فاكر تمن بيدلع مش مش خافو شافوني بدات ولي شابوه اداء رابتور بينا نبدا قولت تاني بلساني انساني مش تتدق طبل مطب كمل وطمن رابتور سما بيسمم افكارك بسلك واسندل واسدد وصل ك مش شايفك لا شوفته فوق بزق جرا قومت كاتم صوت بصوتنا رابتور رابكو بدع فلقكو وفرقتو رابه صلح رابه مصطبح فنانه مصتنع رابكو طلع رابكو طبع رابكو خطر فران مختبر في رابكو خطر فران مختبر مج جيلنا غيرنا انقرض سمعني اتصدم قولت اهدي شويه بهزر معاك ركز نيه فنيا فنشتك  فلقت قلقت وريتك فرق اغنيه وسبقت نفسنه نفسنه سما مطلعتش زيكو طبل زق رابير تفاعل رما رابه ظاط جرا علا تراكه رابير تاني شاط ريبورتات تراكات ديسات ازدياد مج غيرنا منا استعباط استعراض مهارات باص مج باظ ديقان دار غار رابي رابطو رابتور رامي رابكو قومتو رابتو جيت ركبته كاتم كبته كاتبه مكانه كلته احتار هبطل راب رابتور هدي هزار ييجي يتعوج يسمعني اعدله بعمله انتهاك تام اعراض نام هشام كلام عادي برضه بلساني قدام فنسيب سين سين فاكسين بيت فاقسين عارفين ريل زاب غيابي راب زاد مشاكل فرابي بقي ساد ساد فقولت بلاها راب صدق ثانيه غفلته تانيه وقفت وعملت داب واقولك بهزر معاك,243
 باكو مجنح ,Bako Mogana7 , باكو مجنح ,Marwan moussa, 2022,https://genius.com/Marwan-moussa-bako-mogana7-lyrics,https://images.genius.com/40bcaef800345f8aaf4e19814b814305.1000x1000x1.png, اي اي اي اي اي اي اي اي اي ووه باكو مجنح باكو مجنح سطو مسلح سطو مسلح خصم بيلمح اوكر بتتلمع لسه بكره هتجمع Beatبعد cops هتسمع اداني كوره هتتشمع اداني صوره متكامله اداني حبوب ولونها بامبه اداني حلول بشوف انسب ارجوكوا قولولي حاجه افهمها ارجوكوا قولولي حاجه افهمها برو بصراحه ماكتش وحشه برضو ماكتش جامده تيجي ادوسك نمله طول موسم ايدك جمبك عايز ادوق ماده سامه عايز اروح سما سابعه بدعي تكون سما سامعه ناس مرعوبه واقعه ناس مكبوبه لمه حاجه عمري هفهمها,85
 بالون دور ,Ballon D’or , بالون دور ,Marwan moussa, 2021,https://genius.com/Marwan-moussa-ballon-dor-lyrics,https://images.genius.com/b184af84ba17c57e6336b920665f3dbc.1000x1000x1.png, بسيطه سهله جيت حطيتلك رجلي مشهد حصلت قبليا عملتها اشيك Mushrooms سوبر ماريو واخد Fuck You حاولوا قولتلهم مافيش غيري مافيا اكيد بينكشني كانش قصده Bro pay me pay me pay ow Selecão لابس تشيرت  Brazilia Ballo Dor كريستيانو واخد  Bella Ciao يس اقول تاخد بصه تاخذ تاخد صوره بنتاخر بتكون مقصوده واو انتوا فين واو واو فكره لسه فاكر لكو كذبه سكه باقيتوش تسوولي نكله حاسس نفسي مروان موسي User هكرت سين غيرت  Computer دبي بقيت Loser برو بليز بطل تبقي عيّطهم جوه ساحه كسبت لقطه بفه مرتاحه خلصت ايدك سلاحك تمشي قله ادب وقباحه شفتونا بلاش نتشاكل اصحابي بيحبوا مشاكل اصحابي بيحبوا مزاوله خصوصا بتبقي جايه ودا وسكتن يسطي كتير اسف تكدير لازم اضرب مليان برو تفسير,119
 بنسى أنام ,Bansa Anam , بنسى أنام ,Marwan moussa, 2021,https://genius.com/The-synaptik-bansa-anam-lyrics,https://images.genius.com/bb7e58230d77e48c743e47a4a9eb4658.1000x1000x1.png, لازمه سينابتيك بنسي انام بنسي ناسيش وبنسي كمان بنسي يقولو كلام بنسي انام بنسي ناسيش وبنسي كمان بنسي يقولو كلام  سينابتيك Bad verse قمر Check دنيا ندورها ونلف عرض دفع كاش Chique مانرضاش ناخد  شوت سيك بنت راكبه موتسيكل يش دراما راب بسي dick حياه عملوني هولوجرام كلو كلو تمام شوفت موتي منام مش هيدفنوني كلام طلعنا نحمل سلام اتبهدلنا ودفعنا كام اضطرينا نطلق لسان كلمه واحده منعديهاش عمي بلف بلا خريطه ملاحظ بدك فتره لتستوعب امشيش وحولي موكب كوكب بدور وعم بكوش بيعملوه بحوش اسكت صوتك واصل عندي مشوش وبفوت اصحاب كانو برشام وبيموت بنسي انام وليلي بيطول,99
 بس بس بس ,Bas Bas Bas , بس بس بس ,Marwan moussa, 2019,https://genius.com/Alaa-fifty-bas-bas-bas-lyrics,https://images.genius.com/738bee049cc4c81b5d224b7bb1ecfa6c.1000x1000x1.png,  فيفتي هاتسمع مزيكا تشدك رجولنا ارض تهدك سرينا تخضك لازم هتثبت رجولتك هاتسمع مزيكا تشدك رجولنا ارض تهدك سرينا تخضك لازم هتثبت رجولتك عاش مزيكا انكماش ماشافني كش باش مفعول تمامي اندهاش هاش هاش هاش عاش ماشافني كش باش مفعول تمامي اندهاش مزيكا انكماش ماش ماش ماش خطوه للامام اتحبسوا بطل نفترسو دق ازاز ينكسرو خيش وقش يتفرسو خيش وقش يتفرسو لازمه فيفتي شحن تراك بينور كلب زمان بيحور قفل نفوخ بنفور بس بس بنصور بس بس بنصور بس بس بتحور بس بس هتهور,84
 بطل عالم ,Batal 3alam , بطل عالم ,Marwan moussa, 2022,https://genius.com/Marwan-moussa-batal-3alam-lyrics,https://images.genius.com/dcf630c88aba8c1eda4b090920b33d00.1000x1000x1.png, مستعد اواجه نفسي واجه Yeah اقفل شباك عصافير رافع رجلي حقود Wow مافيش شبهي بلدك قارن ورقي بورقك بلدك مفضله بَنَمَا دُنيا يش عزيز مرقه كماريو جيت اشعلِل جيت اكسَّركوا جيت اكعبِل Beatق ولي ايه غرض مستعجل ساحب كاش حماس BeIN Sport دفعت  رياضي مان لابس شورت موسيقي عازف كُورد حَلَقتِلها لورد زِوو Very importa اتنين نوم عايز ڤيو نضيف Room Keys تيجي نيوجيز طول تاخد Cheese قول Tour خُدني صوره باخد Beatلما تعوز Feat خلي اقوم بيك هاه بطل م داخل مول اجيب كاب حصل بيجيب سيرتي كتير واخد ك مش مشغول بيه واخد ك اي ياااه,98
 بيني وبينك ,Beeny we beenek , بيني وبينك ,Marwan moussa, 2022,https://genius.com/Marwan-moussa-beeny-we-beenek-lyrics,https://images.genius.com/298ed55cc56c83a8bffec78f3706b797.1000x1000x1.png, قاعده لسه قاعده بينا مات مش عه دماغ نازله عندي مطر دماغك سم خطر بينا مش بتنام جوه دماغي ادمان مش هينفع نبقي اصحاب مش هينفع u205fنبقي u205fجيران u205fحلمت بيكي u205fما نتقابل حلمت u205fبيكي نتقابل بيني وبينك ه مش بنساها بيني وبينك حاجز عارف اوضه غامقه مش شايف لفت واقف بيني وبينك ه مش بنساها بيني وبينك حاجز عارف اوضه غامقه مش شايف لفت نهايه حلمت بيكي نتقابل حلمت بيكي نتقابل,71
 بيروت ,Beirut , بيروت ,Marwan moussa, 2017,https://genius.com/Marwan-moussa-beirut-lyrics,https://images.genius.com/0ab8a7dbeba2312fb7cd0f5620a122fa.1000x1000x1.png,كلمات مروان موسي بيروت  مروان باجري كلام وباجيبه مان قفاه نام زمان مفروض ليڤيل فنراب بلامب وبردان لا طفيت تكيف ايوه باحب ابقي نايم صهد ضغط صاحبي باشوفه نهايه شهر راب بدايه نهر انتيكا كهف اداءك شنطه بقف مناخيري سما حاطط مرايتي سقف قاعدين يتلككوا نقص سارق مج كو خطف مان لطخ واقف قدامكو واقف قدامكو ضخم بعتوا نفسكو خصم رخيص  مبهوق بابهوق ضبط مطبق حاسك مش مظبط سبت هنربط بطل ترفص هاشتاج خد صدمه اذكاكو يتبطط جيت قدام باب بيتي هنخبط ودموع تمساح بتتبخر قوام متنكر بتبان مقطع  عباسكيات باكلم ملك باقزقز فستق قلت له اتكلم يبقي تسكت فريد شوقي مصاحب هند رستم واخد برود كاني عايش موسكو سامعاني سدّي ودانك بلاش تسمعي زمن عمل ولادك قاعد ساكت بافكر كلمه اتق دايما ك اخد عايزه اتخانق تحقيق شخصيه عايز اثبات شباك عربيه واخد باصعّب دنيا عباس عقاد صفر يمينك نجمه وشم شباك باعمل مزيكتي بعيد ازعاج مش حايدخلوك اسمي باب فريق اعداد يبقي يشيل مونتاج عمري حسيت ذنب غشيت امتحان ساقط ناجح فهم انا صحيت نوم لقيت نفسي حلم انا يوسف شاهين مخرج فيلم انا سلسله افكار محطوطه حلقه ودن ماسك اعصابي ومش ناوي اسيب ماشي مفتّح حفر طريق شارع زحمه رحت داخل بطيء لحقتش معادي يبقي عادي مافيش نصيب دموع تمساح بتتبخر قوام متنكر بتبان مقطع  مروان مش جايلك هافضل قاعد افريقيا جايزه افضل لاعب دروجبا مجبر تقوم وتقف تشوفني حاجات مش بتفوتني عواطف مش بتسوقني مبدع فابروي بصوتي نبات نهارده اتنين باراب تلات مارو صفحه بيبظ تراكك كلامه طظ رابك فكرني لبه بنقسمها نص قدر ناداني لقب سعر وانخفض باولع اغاني حطب اوان مرتقب باتحاسب شهر حاسس فخر بديهم راجع ضهر راجع فين راجع معركه مصفح هاخد امتحانات ديه واصحح صحصح مش هتعرف لوحدك رِخِم وهاخد مساحتك مش موافق هشد سجاده تحتك ارتحت مازهقتش كحت مازهقتش نحت مازهقتش تحت باتغابي بيت بِتراقب وبعيد بِتراقب صمت نتقابل عيد وبكعبي باسنتر مارو غضنفر بيعدوا سطور بيت مش باخنسر ودموع تمساح بتتبخر اوام متنكر بتبان,315
 بيللا ,Bella , بيللا ,Marwan moussa, 2021,https://genius.com/Marwan-moussa-bella-lyrics,https://images.genius.com/b60cebb6d769409fd6edb47ea7427241.1000x1000x1.png, خير خير بنوّع عمري باتغير بصراحه دنيا بقت بايظه نَفَس بقي طويل تحت ميّه بقي طويل افيّر حب مش مج واي حاجه توبّ مش مقامنا فيستايم موب فاتح هوتسبوت جنه نبيت داب جوّه بحر روج جن بييجي لوحده مابنحضروش شباب مابيهزروش شباب مابيهزروش ملك كتابه ملك جوه غابه مش محتاجه هفرش اسد بدل سجاده مدريب بجاكو تقيل جايبه حبيبتي اوريانا حاسس ديب سوس حته تسبيكه داخل ساحه ماسك استيكه باصي باصي باصي ليجا بعامل مزيكا ماتش فيفا عايز اكتر لسه بفطر كارت اتشفر مش هوفر شورت ازرق تشيرت اصفر لسه بتافور,91
 بالمناسبة ,Belmo Nasba , بالمناسبة ,Marwan moussa, 2017,https://genius.com/Marwan-moussa-belmo-nasba-lyrics,https://images.genius.com/0ab8a7dbeba2312fb7cd0f5620a122fa.1000x1000x1.png,كلمات مروان موسي ب مناسبه هبطان عتمه غضبان فاتنا خلصان مرتب وقعده شطار بقت كتمه شيطان فاقسك مودي قرفان مُش هاجادلك قمت هربان مناقشه مُش فرحان مناسبه مافيش سما ومس وشباب بيتغير تخيل حياتك سمعت كلام صغير ثبتني اكتءاب خلاص مش هابلغ فضي جيبك ظابط يصدق هتطلب ايدها قبطان وليك مبدا بتسرقش قرصان موش هيناسبك قمصان هتناسبك جربان لابس بدله خسران مسابقه مش فرحان منسبه مفيش سما ومس وشباب بيتغير تخيل حياتك سمعت كلام صغير مقطع شفت حقيقه بمنظار ومش لابسه نهار عرفت حراره ومش نازله شافوني منهار وكسه ولي نعمل زار لابسك غضبت بخيت نار قامت ساكته غلطان هاهدا رقصت امطار وكسه ومش فرحان مناسبه مفيش سما ومس وشباب بيتغير تخيل حياتك سمعت كلام صغير مقطع رابع مش ناقصني وابتسم سين ميم مش هاسيب نفسي بيقولك شم  يمين هايغريك نفسنا فرحه هيجيب بتيجي تحب تطول تهد ولما بتمشي نجيب مشكلتي فات مشكلتي جاي مشكلتي مشكلتي جاي مشكلتي مشكلتي مشكلتي ومشكلتي سبت مشكلتي مشكلتي مشكلتي وقت,156
 بيلوجا ,Beluga , بيلوجا ,Marwan moussa, 2021,https://genius.com/Marwan-moussa-beluga-lyrics,https://images.genius.com/bea5c09a97b100830a0b380c24a200c1.1000x1000x1.png, مقدمه عفروتو Beatوووه حاسس Rockstar وووه مايك ايدي ماسكه مايل وووه حاسس مخي وووه اصلاً مش شارب وووه حاسس مخي زار بره ثابت ثابت وووه حاسس بلعب جيتار عمري عازف  مروان موسي ايه سوقت مدينه شارع شوفت وشوش حزينه قمت راجع قافل تكيف ومودي ساقع جبت شقه جديده وقمت دافع دافع مش عايز اودي ناس ناقصه عايز اودي ناس فاصله اصفار وتحط فاصله اسطي تقوليش بفه اسطي تقوليش اسطي اسطي تقوليش اصلاً ايه مقطع ثاني كريم انزو دماغي عطلانه مشاعري هربان ميه اصابه لسه قامه دماغي ايدي طاره توتي جيبي عصابه اجيب قناصه نيجي نرش طلق زميلي طلعت حرب حرب واقف ارض ارض مين لساني بيطلق شرز هو كريم انزو بحبه ايه ووه,113
 بيج مافيا ,BIG MAFIA , بيج مافيا ,Marwan moussa, 2021,https://genius.com/Marwan-moussa-big-mafia-lyrics,https://images.genius.com/1796e8fded7d9a8d6a41c9e72ab71860.1000x1000x1.png, مافيا بيج مود بيج مافيا بيج مود بيج مافيا واو بيج بيج بيج بيج اوه ثانيه واحده ثانيه واحده اوه ثانيه واحده اديني ثانيه واحده اوه اوه اديني ثانيه اديني ثانيه موضوع فتح مشروع شركه ورق لوجو مطبوع مافيا هاتف ممنوع سوري اصل خط مرفوع مخبوط ملسوع سكورت سطفايه بدايه اسبوع تيجوا سكتي هديكوا كوع صاحبك ارض بدماغه مزروع كريستيان ديور بص سكور بعاني عظمه ورحت لدكتور هدي للكل اوردر دور بيج مارو مافيا يظبطلك دوز بيس لوز نفسك بيف تاخده صوص باكل ظلط واتمشي شوك بتتزحلق قشره موز,89
 بيج مود ,Big Mood , بيج مود ,Marwan moussa, 2022,https://genius.com/Marwan-moussa-big-mood-lyrics,https://images.genius.com/296287449829c075f29f30eb495f9abc.1000x1000x1.png, Big boss Kickbox Big mood Big bucks Big cash Zigzag انتاج Click clack Boom boom Too soo Lose lose مظلوم منحوس منحوت ملبوس مكوك دولي دوري عايزاه شاوري اصلي حصري Beatواحده Quick scope PUBG Beatمارو ممكن  Feat خاطري مارو ماني مصري فات سنين وماشي دغري ثبات شوفت شيك وقومت عامل رقص Beatفي  CV رسمي تمام Beatعايز Feat بلاش اصلاً اقول بكام رقم مش بيجمع BeatSpotify بيولع عامله بريءه عايزه تتدلع رايح مش هرجع رايح مش هرجع تحويل حسابي ليله هيسمع Ya Ya Ya سما قاعد بلمع Ya Ya Ya فرقه متكامله Ya Ya Ya بقي تلجه Ya Ya Ya,99
 بلوبيف ,Bolobeef , بلوبيف ,Marwan moussa, 2019,https://genius.com/Afroto-bolobeef-lyrics,https://images.genius.com/7ea109417e65fadedf1e5868bb960275.1000x1000x1.png,Cest la Vie تراك زحفتك يشهد سيراميك حطيت تحت سريرك ديناميت خد تفه مش خساره معاويج فانزي معاويج فامتزعلش اخلف مواعيد امشي ملاعين رمضان اقابلك تراويح AfrotoMusic Follow Me Deep نبره صوتوا Real مافيش غيرو Solo Beat هعيطك لحظه اكتب سيرش بتقلدني لمبي بولوبيف بولوبيف يامرو بتبصلي شايف لحظه بص شكلها بتحبني انسي انسي انسي مش هقولك بيبي فاكس فشله بمشيكي بكيفي متقوليش كين عندك حق عندي مغرورين مستحيل اقابلك طريق سابقك سايب هيسنطروك عطروا فيك,76
 برازيل ,Brazil , برازيل ,Marwan moussa, 2022,https://genius.com/Afroto-brazil-lyrics,https://images.genius.com/ec15bc0f9d6b5f48e52b2a5fb690aa6b.1000x1000x1.png, وطي صوتك انسان محترم اوي  عفروتو فكسوا مقصر جداً ف بقي كحول ومقسط جامد ده كسول ومقطع سو Beatوانا ك كازوكو مصدع Ayy قي نظره حلاوه عندي كاسترد كاسترد قول اسمي وشد فاصله فاصله تنافسني قصداً انتَ فستك اصلاً اصلاً وشي باسبور احمر باينه محروم بده بطه قشطه امجنون قشطه اعفرت سلام فلوس وشنطه BeatBaby سايق Ay توترنيش فاير Beatكلميني Call فاكس رسايل Ay Beatدايماً فاصل غايب لزوم ببقي فايق Ay Beatافضل اشرب ازايز تنسي بيها فايز Ay Beatبس واقع بقي بايخ بيفكره مني دمه فاير Ay رجلي صندل وصلت بدري نيتي Ay Ay Woah خواتمي فضه بتساعدني اناوله قبضه Ay Ay Woah شاب فقره باين بيحك اكني صفقه Ay Ay Woah اسكندراني برازيلي واسمر برقصها سامبا Ay Ay Woah برقصها سامبا برازيلي واسمر برقصها سامبا Ay Woah برقصها سامبا برازيلي واسمر برقصها سامبا Ay Woah برقصها سامبا برازيلي واسمر برقصها سامبا Ay Woah برقصها سامبا برازيلي واسمر برقصها سامبا,150
 صاحبي ,Ca7by , صاحبي ,Marwan moussa, 2022,https://genius.com/Marwan-moussa-ca7by-lyrics,https://images.genius.com/296287449829c075f29f30eb495f9abc.1000x1000x1.png, u200eطلعنا حته غامقه u200eاحساس كسبنا جنه u200eمارو سته سته فلته u200eوانت نسب لسه لفه لازمه u200e ناس مرعوبه u200eمش لاقيينلي دخله يدخلوها u200e كلمه محسوبه Over u200eمش هتلاقي مني رد فعل u200eو صفقه محسومه u200eو بواكي كتيبه مقسومه u200eلغتنا مفهومه u200eموديين طفوله u200eصاحبي صاحبي u200eفيش غيري ومصلحتي u200eفيش جيبي ومحفظتي u200eبفتح قفل مصدي u200eيا صاحبي صاحبي u200eعلي وشوشكو هنطفي u200eانت متربي u200eكنتش هتتنطط لي,64
 سي دي جي ,CDG , سي دي جي ,Marwan moussa, 2021,https://genius.com/Marwan-moussa-cdg-lyrics,https://images.genius.com/eb937f3551d49ea997b9651c426b5c11.1000x1000x1.png,  مروان موسي بحث باكو تعبان لازق سلم مون يزا حلوه مش بترسم سايق عاصمه ڤ هيركن نتجاب حفله دولي نطلّع للرج شينغن بُص معني برُش قاعده واد بدله زرقه برنيطه مش تبعنا فيش حاجه بتجمعنا سلسلتي لعنه هيودينا بيلوجا هترجعنا Hash لازمه مروان موسي ايه خطه قله ذوق بنتسابق ضوء شوك Vale ti جزمه Charles de Gaulle هنسافر مقطع ثاني راندر تضيعي وقتك معايا عندي اهداف وعندي طموح فكرك يروح لبعيد اكون حبيب روح رحله بحث بواكي ينفع احبك واهواكي بواكي تستناني تستني استناكي ليش اطلع سلم نجاح وعارف طريق مصعد بيت بارد شي دافي تبرد شفت حياتي مشعتره قررت اشتري مبرد مسوي جامد نحنا اجمد,106
 تشامبيونز ليج ,Champions League , تشامبيونز ليج ,Marwan moussa, 2022,https://genius.com/Marwan-moussa-champions-league-lyrics,https://images.genius.com/296287449829c075f29f30eb495f9abc.1000x1000x1.png, ايه ايه فوق واخد برو تاب دابت لسان برو انتَ سمعتش كلام برو خدتَ برو Beatعايز Boss  Ma برو اطف مج برو Beatسمعت تراك قولت Dam برو Beatسمعت تراك بعده قولت Dam برو Beatجيت  Shoot واخد Xa برو Beatمش ب Loot عندي Ammo Beatتيجي تروح  Capo Beatفي مكوك  Lambo تشوف سوق تاخد بصه مش هتشوف اصلاً تيجي تدوق عندي شطه Beatشوف  Beat شوف صوص شوف رصه Beatشوف  Team شوف  Zo e شوف لقطه Beatشايف Check شايف فلوس ورق اخضر انتوا كيوت مءاخذه باخد شفطه Grey Goose Beatوانا بير عامل صفقه Shoes  Air Force دول حوت طفره لسان لسه مَبرّد كلام بقي اظبط,102
