Title_ar,Title_english,Title_ar,Artist,year,Song_url,image_url,cleaned_lyrics,Num_words
 اي تي ام ,ATM , اي تي ام ,Wegz, 2019,https://genius.com/Wegz-atm-lyrics,https://images.genius.com/770234e4e8c2988d4a68a143c9c6fe0c.1000x1000x1.png, Beatمش عايز دكتور عايز ATM Beatويجز يسوق هبل  BM زميلي عدي يوم عديه عدي عدي Beatمش u2005عايز u2005دكتور عايز ATM Beatويجز u2005يسوق هبل  BM زميلي عدي u2005 يوم عديه عدي عدي مش بسمعكم صعب صعب تصدعوني شهره سيلفستر u205f u205fربع u205fيجمعوني اتنين تلاته u205fيشجعوني تيجو بعدي u205fدايماً مقصوره راسي ناشفه ناشفه امشيش ماثوره محدش عارفك صاحبتك مشهوره عشانك اديها رقم مش ناخد صوره Beatدباديب عاملين عصابه Toy Story راكب نانا ناو دوري لعيبه استاد بستان يمرح صغار وبياخدوا ستوريز Beatدباديب عاملين عصابه Toy Story راكب نانا ناو دوري لعيبه استاد بستان يمرح صغار وبياخدوا ستوريز,95
 بعودة يا بلادي ,B3oda Ya Belady , بعودة يا بلادي ,Wegz, 2022,https://genius.com/Wegz-b3oda-ya-belady-lyrics,https://images.genius.com/8e56d06067bfcf05782b9558b8611bdc.1000x1000x1.png, ادّيتني دنيا فراغ واشكي لنفسه شي ضاع شي ضاع Habiby balli  ماشاء Fakers keep falli  ماشاء Worki g like slave Playi g hard Looki  fresh Mo Salah Habiby balli  ماشاء Fakers keep falli  ماشاء Worki g like slave Playi g hard Looki  fresh Mo Salah وقعت اقول اقولش اغراب بتعادينا طخ طخ ونيشاني صوَّاب حفرولي فخ اشرار غداره سونيش ضر بامر بكره تهون اجبر خاطر امي ربتني مقاتل امشيش باطل اخزُنش كرهي باطن وعشاني ساحره جامليني مرَّه وادعيلي يه اشوطش فاضي,81
 بلارينا ,Ballerina , بلارينا ,Wegz, 2019,https://genius.com/Wegz-ballerina-lyrics,https://images.genius.com/7e84e8130c27ed80a51cb5c06f7d9207.1000x1000x1.webp, طول عمري واقفلهم زور هستشحلكم كلهم دور طول عمري واقفلهم زور هستشحلكم كلهم دور طموحي فلوس u2005وفيزا احب u2005في يرينا سابتلي مدينه بعدت u2005عني سفينه اكتبلك حسي بينا كاني بكتبها u2005لميلينا اصعب واحده فيفا افهمش مزيكا انتيكا انتيكا مواساه امريكا صدقيني جميله حديده عامل كارتيل سينيوريتا وتجيبيه ويقولي بابا ويقولك ماما وتعرفيه خطر حته بابا بطل بنتج مورفين كنتي اغلي بنزين اكمني ولد وسيم واحده كَات هتسيب قلبي ابيض باستلا دافنه تابوت اكمني اسمر مانديلا بيعاديني بيموت صاحبي شغله ديا نِسا دنيا بيع وشرا مراتي وكدا بلد ديا لعب,89
 باربيكيو ,BarbieQ , باربيكيو ,Wegz, 2017,https://genius.com/Wegz-barbieq-lyrics,https://images.genius.com/4578092180f8053c187871684cb32c91.768x768x1.png, Beatمخك خانك تدس هود تطول U بينا بلاد فركه كعب حسستني بينا بحور لوب نسقط عندك نعمل بارتي طهور بارني باربي تشوف نشوي غربي باربيكيو اغربل بطنك كف كوع تقلبها قصادي دفعه بصابع باطني وسطاني شق مطاطي مراتي سقفك بضربش تحت نازل يبنا نحت بحر وهوا ويخت فنجري بُق بحت هوا فشخ عضل عمل بطل اتفطم اعمي بصر بيف مرمطه Beatبكسر فاس قله تكسر موله بشاذ اكسرها Fulla ادعولها بيقارن كابتن ماجد بكابتن بوجبا اذواق خخ اتفو سيبني يلعن ابو فن Beatاسقيك امبو Milky نغه I fact Beatعصبتني عصبي لوحدي صاحبي مش محتاج Purpose Beatمانيش Pedobear صاحبي فلساكم Virgi نقض ضاد عشانك نقض وضوءي اسمر سيكا مش نوبي شديت حيلي فمشنوق بيه دمي خفيف سلحفه وسريع رافيليلو راكب حصاني سرجه اخترتوا عاجبك حجم هعلم لامتي صبر ايوب بتشبه نفسك بحيوان مركوب حمار ونوب Beatما استنوش اولي تفشل جايين ب Pla B هنود بهاتي فخرا مهاتما غان كلامك ياكلش معايا يجبلي عسر هضم رياضي ص لاعب 119 بطن كبير ميرسي مو تمانيه وتسعين Im e eed crow sce e real شكلك كوجر مش مهم فرق بينا Beatصعب توصل حلمك Order uber صعب تسعي عشره نشفها جبت باقي شيست غيره بنت لجوء جنسي سوفيتي  ضهرك حافره ونش وبس اناولك مناوبه لحد يخلص شيفت Beatانفضك كوكب لكوكب فتيات Bitch Beatب Leave  Leaves ريف BeatBelieve وزن لساني تقيل بتتضيق دردنيل وبيفيض بيك نهر نيل سوسيو هوود لاتيني اجنوستيك لاديني Beat استك Rubber  تتشاهد راسك تيجيف ايدي Beatفاكر  Abcd لساني بليغ كافكا تشيكي Beat لابسكوا رجلي بتيجوا جواز LC Waikiki بترعي غنم جنب ترعه عجب حجم ترمه عايز اكتبلك بكتبلك ضروري تبرد بركه مرعبين ناقصكوا شركه  حز رقاب مش هاجي اقولك بربخ نخلع وركك تتحشم مش بنقولك كخ انتم شنف وشلحف اشربوا بحر وحلو برمل اتولدوا قبر اهون يهون عليكوا عيش طفح جاي عليا ضهر هانانكم صبر ملك حلبه بص شنبك عرص,297
BARRIERE ,BARRIERE by 7-Toun (Ft. Wegz - ويجز),BARRIERE ,Wegz, 2022,https://genius.com/7-toun-barriere-lyrics,https://images.genius.com/fcb1cf245ff68404bb1115ef942db7ac.1000x1000x1.png,  سبعتون  لازمه سبعتون  مقطع ثاني ويجز قول ايدك تعمليش بحر طحينه باخد صاحبي عيبه عجن عيبه كبيره ماما بقيت تاني وبقي ملو كفوفي عيله صحاب غرقانه هتبيعك وخد هات مش كييف عمري اقف اسيب بابي ورد تغلط معي مدعي ومش وليكوا حق دنيا حايله حايله واحو مايله مايله غلب بشر طبع بشر غدره جايه جايه دايره مصلحه رجلي واخده صرمحه عايش بضرب وبتضرب عمري امنت لبشر دايره مصلحه رجلي واخده صرمحه عايش بضرب وبتضرب عمري امنت لبشر نجروش ملذات نعاملوش كواركات بوزنها عه وقتي قوليتنا افع شايف شريطي قصادي ارءف بينا سيدي قاضي مش لسه حضرتلي اشباح نفسي ابدا وابقي احسن بتزهزه وبتسود دعوه امي بتهون,106
 بطلوا فيك ,Batlow Fake , بطلوا فيك ,Wegz, 2017,https://genius.com/Hesham-raptor-batlow-fake-lyrics,https://images.genius.com/2aadd02b5cdfd8452fdcc1e24ce7c616.1000x1000x1.png,WegzKR  بيبان جهنم تتفتح اصواتكم ضعيفه تنبحوا تتنبح عقولكم مريضه عته هتهلفط نلمحك تدبح هيب هوب ثقافه مكتبه كلكم قصه قصيره اصيدك واصيبك عمي تمتص مرتبه نص فيرساتك بركه نص تاني فركه لسانك يتعقد مكنتش متخدر تخرس تتكتم سكتوا بتوع بره بتتكلموا فودو pay pho e لساني متمرن جودو بلساني break bo es Get lost اتعصب k ow تاخد طقم bullets cadeau هنرابط ساحه هنربط ونكبح جماحك هننكح ونعلم جماعك هنقيم عليكم ساعه فضيحه بجلاجل واذاعه مش جدل واشاعه فات كام سنه مفيش بيدور مفيش بيطور بينقل ويشف ويفيك ويقتبس ويفيت ويغش ويصور بتهزر مح يفضل جينا نعدل مايله ونتعوج مستوي متزايد فلوس ربا تلمحني قدامك بتحس ببرد اطرافك تلج قلبك يرتجف مايبطلش تفضل تنتحر شنق Hesham  مقطع مج فاكر ساند بيسابق موجه جري موضه فيكو بنكارك سارق فكره جامد عميق رابه غارق بيعمل راب تحت ارض مش فارق مج امي كلو بقي علم شاف هشام شعره شاب سبق رابه شرنقه دبان رابير شاب تلفان راب مصري اصبح انحدار تام مات مش فنان فهمان فبينقد بيعمل راب يبان تاني عادي فهمنا مج وقولنا مش فارقه قومنا دخلنا سامعين دولا امسيز سكه فاشله استطمبه واحده فيكو حارقين فاقعين كام شير كام رابير top u fair سين صين بقي شون u pair عادي هكمل عربي غَرضي خَرا ليِه خَرا فِيه مش خَرا بِيه لِيرك بَراكين اركن عربي رابتور ابو قلمي رابكو طَرطَرا ابيه طلبي بطَلو fake بنادي بنادي بنادي اقفل هقتل بنادي بنادي بنادي اقفل  هفتك,234
 باظت ,Bazeet , باظت ,Wegz, 2019,https://genius.com/Wegz-bazeet-lyrics,https://images.genius.com/7577fa306c610af66ee73668acf63422.1000x1000x1.png, توتي Yaa Ayee yaa بص حركه باظت باظت باظت باظت باظت باظت زميلي شغله ايطه وباظت حرب شاطء عادي مش u2005جاضض u2005يتكاتروا بعمل ظابط u2005بيو بيو صوت هلامي يا يا عباسط بوسامه u2005كاظم مش هتقول عاملك صامت تسعناش اتنين انتم اشلاء بعمل u205fبوفتيك جبنا u205f جاز u205f وسخ قولي فحم u205fفين جبنا جاز وسخ u205fقولي فحم صعب تعديني سور مينا دماغ مش ممنوعه ينسون نجيله زمايلك سمعت سمسون هتجيلك فتعملوا دماغ بطل ببوظ حفله بطفيها برو حوش صاحبتك وابقي هديها بسهوله بجيبها وبوديها وج احساس مش جيهه دنيا فيلم ناظر عاطف حط راسك هتعاملني عواقب يلاعبوش فطاحل فلوس شله كاظم وانتو باظت,102
 بالسلامة ,Bel Salama , بالسلامة ,Wegz, 2020,https://genius.com/Wegz-bel-salama-lyrics,https://images.genius.com/da345b6893dd4837ea1272269425a9c9.1000x1000x1.png, طرد ساعي مولاكو داعي ايدك فوق فوق بتاعي ايدك فوق فوق بتاعي u2005حزامي u2005سلاحي ولاد u2005 بحر  u2005ملوك ليل متراسجيه خمسه u2005علينا ومش دين حزامي u2005سلاحي ولاد بحر ملوك u2005 ليل متراسجيه خمسه علينا ومش دين ويجز ونش ارفعكم كلكم بنش محفظتي كلبوظه وتليفوني بيرن قارض يرضي بقصره بيشب بيشب بيشب هنوصل سلامه وانتوا سلامه هنوصل سلامه وانتوا سلامه رجوله وعت رجولتكوا بغز انتوا شويه كسور انتوا ارباع بتافلم وتلسن وبتغلط تتاسف بغضب فرقه بتتحفز هنقسم انتوش عتاوله فراوله بلدنا دوله جوه دوله شباب مش ساده جوله محاوله خامس محاوله دبابات كباسات باندا لابسه تاج كوره جوه سيرك اكركر ضحك معده كاس شباب فلها اسيبها شوفنا بلوغها مخ شواف وسته سته عايزين صِيت بيجوا سكه اقزام تشب ارباع تشد تس وقشر بلدنا كش جدر وعم صدقي يجي يحل صدت وكلاها بارومه وبتتعكز يحوجكوا لسء مافيش سء تاج عادي تلاقي صغار اداره اداره عادي تلاقي كبار احكي مشقه بحر احكي مشقه بحر اعب افعي مزمار اجز رقبه جوه زار ونمشوها بطار ونمشوها ضرب نار يتداسلي طرف ادوس ديل عندي عيون ليل لوح لوحه لوح لوحه بنهربوش بنترفعوا زميلكوه ماده بتضيعه مج تخينه ورفيعه مستقبله مضيعه تجيب اطيره تجيب اطيره ابات راسه محيره ذكاء حسي بيتصِيتوا اقزام تشب ارباع تشد تس وقشر بلدنا كش جدر وعم صدقي يجي يحل دبابات كباسات باندا لابسه تاج باندا لابسه تاج باندا لابسه تاج,218
 بنية ,Bnya , بنية ,Wegz, 2018,https://genius.com/Wegz-bnya-lyrics,https://images.genius.com/91a80fd27bccbd2d3cf378577684bd5a.1000x1000x1.png, دنيا بتيجي عليا دلوقت مواقف هتنساها ساعه شده لوحدك فرح بيجوا بسرعه برق عمري قابلت جميله مدرسه لسه مدرسه حياه بتعلم متكسرتش جدع بتعلم اتلدع افضل اقلب احزان وجع بينسولي جميل باكل سمك سيبني اغني ببقي طير سما مش مش ذنبي مولود مختلف سابني يابا نصف طريق تجوش سيبوني راسي اعيش مش بنيه وطن مشيت وسابت بترقص جنبي مطر حاسسها بترقص جنبي مطر مش بنيه وطن مشيت وسابت بترقص جنبي مطر حاسسها بترقص جنبي مطر,75
 بولا بولا ,Bola Bola , بولا بولا ,Wegz, 2019,https://genius.com/Wegz-bola-bola-lyrics,https://images.genius.com/a568e6299ba29e120b63dd083198c196.1000x1000x1.png,بصحي اعيش كوابيس احلامي اعيش اخضر بيراضوك بفتافيت متوقعوش اخسر كوا بينا ناصيه كوا u2005بينا u2005و جيهه اكوا فينا u2005مش لينا بحور فلوس ناطط يعرفوا جن u2005ويحضروه يحضر جن ميكتروش عادي معادي كُل يشيلوا مني مشوفتوش سلم مجدي رقابي ندوس حضرلي سُلطه نشتري فلوس حضرلي نفوذ باقي بتاعي متتلوحليش زميلي بابا دراعي تقولي ملوش داااعي بشر تعابين عايزين رفاعي برمي حظ استك صاحبي بولا بولا احمر اسود صاحبي وشوقك برمي امل بليه خمسه حظ بليه بنسي فايت بليه بولا بولا بولا,81
