Title_ar,Title_english,Title_ar,Artist,year,Song_url,image_url,cleaned_lyrics,Num_words
 أتاري ,Atary , أتاري ,Marwan pablo, 2021,https://genius.com/Marwan-pablo-atary-lyrics,https://images.genius.com/039f42f7c9f1aa0839efd7b94aabdafa.1000x1000x1.png, ناس فوق ناس تحت حاولت كتير ناس فوق ناس تحت بتمشي بتمشي ناس فوق ناس تحت كده هي هي ديب ويب بيبي مجاري بنمارسش رياضه بنجري اتاري خدناها مشي للمدارس خريجين وع عادي قتش لازمه للشهاده هتلاقي فركه بتنادي كلاب جعانه وبرشام دنيا مش ورديه هلفط كلام هيصبح لوحه فنيه وربنا مش بعيد جامع مستنيه هدوم عيد حيله ايد قولي نشكي لمين سنين هتيجي سنين فاتوا بيتعادوا شباب لابسها عفاريت دور حكايه للصيت امه فرش واقف بجيب للبيت بجيب للبيت مص لفيت جمعيه جمعيه بكون نفسي مش عيب فاضلش حاجه جيب فاضلش حاجه جيب يوميتي رايحه بشغلش غيب فقر مليت كبت غنيت,102
 أي زحمة ,Ay Za7ma , أي زحمة ,Marwan pablo,2016,https://genius.com/Marwan-pablo-ay-za7ma-lyrics,https://images.genius.com/851c4fd260fad7b7e457e0f631ae84fd.1000x1000x1.png, زحمه تشوفها هتلاقي صوتها مزعج تيجي تجيب هدايا تبقي منتج كلامي نصه مُربك تشوف ازازه ادب صابعي عينك واقول غلاسه مش كاءن بشوكه وكماشه باكل دبانه وكلامي مش تافه بلعب ڤيڤا مش فاضي اشتم رجعت ريما ومش هتبطل تتمسكن شايل دماغي مش بفتكر زمان معلي مزيكا اخر يابا طز جيران رايق تشوف غروب عينيا عيون بتبص عليا فاصل واقعي مش متشاءم قدرني مش فاهم ع لمبه بشاور ومش مجبر اجاوب فراشه بتطلع ودني شافوها وخافوا عندها خدين تلي عايزين يتباسوا Beat غيرت شعار مبقاش مزيكا Skate طز نوم ولو حبيت احرك كوكب بلاش مب غه عمري ابقي مهتم بفكر برشام بضيع وقتي كلام واسوا احساس نسب تفكر اسوا احساس شنطه اوهام هتبيعها بكام هشتري مزاد هيقولوا بيهيس قشطه بتكلم بغني وعنيا لفوق مش لازم تلعب جمباز تفكر برا صندوق,129
 بربري ,Barbary , بربري ,Marwan pablo, 2022,https://genius.com/Marwan-pablo-barbary-lyrics,https://images.genius.com/f2d96ef484d2299dbb5358b00ee92e6a.1000x1000x1.png, سايق ماني تِكلكعوا اسلِّكم بتضطروني اديكم بتت بلدك دعي عارف صورم صورم واناني نفسك تطلع تيجي مكاني ساحه همجي وبربري تجيش سكه تجيش قدامي تجوش سكه هارشكوا كشاف عينه اتفو وشه دهب اشباهكم قِشرُه تفتح بءك نسكت جندي وربك مخليني فارسهم مِعوِجّه احبش مج سهم راجل دُغري عايز تمن ارقام Beatانا  Top قولي انافسهم فزبه برضه هنسبق نمشوها فرِده مرور وده مش ديس لا شِشنه كلوساب سيجن  بينضفوش نفوسهم عِكره كاتب ليسته يسرق هنسلخوه كَيّشت بكارت فيزا جبت عربيه جديده ومش بابي اداني فلوس,84
 بواكيز ,Bawakiz , بواكيز ,Marwan pablo, 2018,https://genius.com/Ma3azef-bawakiz-lyrics,https://images.genius.com/8e92456722eebfc011bea0235f1055e2.500x500x1.png, Yeah yeah مش هستناكي دماغي فيهاش بواكي حوارات كتير بقيت عداءي قطعت فواتير مخلص ديوني تحاسبنيش طول ربنا سايبني اعيش امجنون اصحي وفوق بتركب بسوق We getti g Bawakiz هتضيعلي وقتي يبقي فاكس بشريه اناكف بشوفها بعرفش ابقي راكز بحب اعداءي مركزين عليهم مش هرد Beatفين  A swer machi e Beatفين  A swer machi e هتقارن بمين Beatمافيش Real بتشيل بتشيل وضعي فتره رمسيس تاني صاحبي بيت هاتي فردتك وتع ي,71
 بيكاتشو ,Bekatsho , بيكاتشو ,Marwan pablo, 2016,https://genius.com/Marwan-pablo-bekatsho-lyrics,https://images.genius.com/851c4fd260fad7b7e457e0f631ae84fd.1000x1000x1.png,Chorus ديناصور شارع ماشي بديناصور شارع سمعاتي فشخ مش سامع بكتبو ملوش نهاءي بعمل فقط دماغي I struma tals Verse 1 فرشه اسناني بتسوس زءبق ووشي مرايه مش طايقاني مجمل بتحاول تبقا مستر مش كارك حاول تموت افكارك بغمز بحر طحينه ناس تشوف فراسك كوكب بطيخه بتكعبل فطح مدهونه لون اخضر جمب وداني كتير دماغي اكتر فيلم رعب لذيذ زومبي بلياتشو موبايلي بيفصل شحن بسرعه بشحنو بيكاتشو Chorus ديناصور شارع ماشي بديناصور شارع سمعاتي فشخ مش سامع بكتبو ملوش نهاءي بعمل فقط دماغي,83
 بن لادن ,Bin Laden , بن لادن ,Marwan pablo,2016,https://genius.com/Marwan-pablo-bin-laden-lyrics,https://images.genius.com/851c4fd260fad7b7e457e0f631ae84fd.1000x1000x1.png, عايز يبقي مخ مخ محتاج دماغ جنب هنصب نار ونقوم نغير مناخ تاج فوق راسي بيستقر خلاصه كلام Beatبعمل Edit للراب Nigga سميني انستجرام She k ows im fucki g hot ومش محتاج كمادات ضهر بعض بقولك كس امان دنيا صعب اقتل امه اختشاش بطلع للسحاب اتاكد اسمي اختفاش لسه موت جاش لسه ضهري انحناش وعلي راي دريك حبوناش ولاد مره حبوناش چوب انتهاش باصي چوب انتهاش بتحس بايدي ماسكه ايديها حقيقه مستهاش Nigga im flyi g shit بنسطرش بنشد بنعمل نمر تكون بتعرف تعد اه اه شايف دنيا صفرا بًا بًا غرقان رمله مش كلام طول ساكت تحت عيني اسود اكني شاب فاقد بجري لعبه Im killi g shit Yeah مش كلام طول ساكت طول ساكت طول ساكت Yeah ذوي بارد مش بني ادم فبيفتكروني مارد مش كلام طول ساكت حافظ كلامهم بفضل طول ساكت يعرفني مش شايف يستاهل مش بني ادم بيفتكروني مارد,145
 برر برر برر ,Brrr Brrr Brrr , برر برر برر ,Marwan pablo, 2022,https://genius.com/Abo-el-anwar-brrr-brrr-brrr-lyrics,https://images.genius.com/d5feca72c35ebf4ba446592200adb4d9.1000x1000x1.png, برر برر برر برر برر برر برر برر برر برر برر جامد برر برر برر برر برر برر برر برر برر برر برر برر برر برر برر برر برر برر برر برر برر برر فاجر اسطي برر برر برر برر برر برر برر برر برر برر برر سكو سكو  ابو انوار اه كلام وايه نظام خبطت عربيه برجلي كسرت اكصدام باحترام اكصدام جاي كلمه صدام اصل تساءلات مش لاقيلها مسببات فوق Cat Hell مافيش صايع فشخ اسكيمات زميلي مات عامل حفله استاد هغني جول هغني جول وسانتا تنده Bu  يفرقليش سانده بشوط هيد هولندا Forever Waka da دنيا بتعاندك ففوق بقي بقي بقي بقي بقي بقي اوه اوه اوه بقي بقي بقي بقي بقي اوه اوه اوه اوه مجرب رد فعلي اتغاشم عندي عيب بتلغبط دايمًا هشام وهاشم حققت بطوله بطولي ولسه شاب ناشء هتلاقي حاجه مكسب ميمو راشق تحديداً هيتس ومزيكا بيت سيكا فلوهاتي جديده فبريكا بنتبل هات بابريكا اسطي امريكا Viral هن حارق اخصامي شيكا زميلي ويكا Week علم زميلي واوه اوه اوه اوه تقيل بيت مش ويني بوه بوه لابس شيك زميلي ولبسي بيقلدوه فانزي عودوني فانزه عوروه مج مايل وبابلو بنعدلوه اوه وكل ماننجح اخصام بتنبح وكل نلمع سكاكين تلمه وزي تيتو ظبطيتو ورد فعلي دايمًا بيبقي كلمه,202
 كنترول ,Ctrl , كنترول ,Marwan pablo, 2021,https://genius.com/Marwan-pablo-ctrl-lyrics,https://images.genius.com/30dfb242a46ca3d2eaaf852f86b36a2b.817x817x1.png, حاسب مسافه بثقش اغراب  اغراب Beat Beatبابلو بيكاسو  Ladies   Ladies Beat Beatاسكوبار اخصام اخصام مافيش حياتي شماعه شماعه مافيش للاعذار اعذار كهف بعيد انظار انظار بحط رجلي كار دوس بجري حياء رادار ياه جايبها ازميلي قولهم صعب تلاقيني اعوجها قولهم زمان كنا نلعب اساتك ياً بجيب بواكي واستكها استكها حياتي عامله فيلم قولهم فمش محتاج احبكها قولهم بشوط كارلوس شوط وانزه بيكهام ياه وصلت للقمه بفضل ربي  حمد لله اخدتش اختصار قولهم فرق باين فقعتوا بار قولهم يدسني وده ينكشني قولهم محافظ وقار قولهم اصلي مش لا ينفعش ابيف اطف قولهم قولهم Goku Super Saiya بفليكس عليكوا ليكرا اها Beat Beatهادي برضه Loco اها ولساني زفر عتره برررع وضعي وده فطره باقي عايشين كذبه بع بع ازميلي حضره احلي عزبه ياه مج مج مج مقلوب بيلت وده بيتكلم ب ب بادءها عت لحد بقيت معلم بع بع قولولهم نار تحرق يمسكها قولهم ور ور Beat Beatورده عليكوا وقدروا شغله بيتها ساقطه يا ساقطه نفسك انتِ لقطه في لقطه قولي ازاي ازاي وتخينكم مش حمل لطشه مش حمل لطشه فاطشه بفه زميلي فاطشه قولوا لاي شاب اصفر يريح يشد لحافه ويتغطي يتغطي يتغطي Beat Beatاما تيجي تركب  Wave تستاذن بدل اجي اربطك طوق لكمش عندي نعل جزمه صنف بيجيش ذوق بحرقهم نظره وتفه Beat Beatعلي مايك ب Spit بترول Beat Beatفي  Release دايماً بتاخر Beatبس تحت  Ctrl Beatبس تحت  Ctrl Beat Beatادوني سلاح وعدوا  Score راب عز نوم يقولي جدعان ايدينا اصاحبي مش ورطه تحزقش تموت اسطي واسطه نحتاجش لواسطه بمضيش خلاص سبت بصمه اه Beat Beatلو كلام مش Real لساني مش هينطق بيه خدي فيزا عبي بيها قلبي مش هتاخديه Beat Beat رقم مش مقامي فمضطر اكنسل  Deal لازم اعوض سهرتها وانتوا نايمين ياه,274
 سايفر المعادي ,Cypher El Maadi , سايفر المعادي ,Marwan pablo, 2019,https://genius.com/Ma3azef-cypher-el-maadi-lyrics,https://images.genius.com/6de432359c3538d7d0886946336bc4a1.1000x1000x1.png,  رابتورمقطع اغنيه رابتور مروان موسي بينا نبدا شاف هشام شعره شاب غاب برضه رابتور يعلي سمعنا تراك مارو انتاج مش مارو هشام خارج نطاق خدمه Stop سيس MCs طبطب  ترميم سين صاد صدمه بيتشعبط رابه استعبط واستعرض مش هعرف باشا Fake بطلوا خرا ل خرا بار خرم شاشه مقطع ثاني ابن حسني براب لحد اقطع بطلت اراب بسيب علامه مسجله بص فوق صوتي سما معدي بحر مش باخد سمك كتافي بنزل دماغ طريد فاكر سبق حسني هداف  طاسه لسه فرود اداء دكه بدلاء ودان سامم مج موديلات,87
 دايرة ع المصلحة ,Daira 3almasla7a , دايرة ع المصلحة ,Marwan pablo, 2018,https://genius.com/Wegz-daira-3almasla7a-lyrics,https://images.genius.com/3c7ab628dac7eee61275b6f5206cfdd3.1000x1000x1.png, مقدمه ويجز  oxx Yeah لازمه ويجز دايره مصلحه دايره مصلحه فاكر تقدر تاخد مني حاجه تبقي مجنون ع مصحه  ويجز تحت عشرين واديلك دروس حياه صاحبنا جناه وزملينا اشقيا بيعمل يتشاف ناس رياء تواجهم حصل يقولوا ابرياء ابرياء يقولوا ابرياء Wait كلميني اتناشر دنيا تروق كلميني اتناشر ضلمه تسود دريانين دنيا وعارفين اصول مشغل دماغ تيجي عندي تفوق كلنا ولاد ناس نزاهه نعاملوك واتربينا سوق وبرضه هنعمل فلوس هنعمل فلوس غلطاتك بتعلقها شماعه ظروف,74
