Title_ar,Title_english,Title_ar,Artist,year,Song_url,image_url,cleaned_lyrics,Num_words
 برازيل ,Brazil , برازيل ,Afroto, 2022,https://genius.com/Afroto-brazil-lyrics,https://images.genius.com/ec15bc0f9d6b5f48e52b2a5fb690aa6b.1000x1000x1.png, وطي صوتك انسان محترم اوي  عفروتو فكسوا مقصر جداً ف بقي كحول ومقسط جامد ده كسول ومقطع سو Beatوانا ك كازوكو مصدع Ayy قي نظره حلاوه عندي كاسترد كاسترد قول اسمي وشد فاصله فاصله تنافسني قصداً انتَ فستك اصلاً اصلاً وشي باسبور احمر باينه محروم بده بطه قشطه امجنون قشطه اعفرت سلام فلوس وشنطه BeatBaby سايق Ay توترنيش فاير Beatكلميني Call فاكس رسايل Ay Beatدايماً فاصل غايب لزوم ببقي فايق Ay Beatافضل اشرب ازايز تنسي بيها فايز Ay Beatبس واقع بقي بايخ بيفكره مني دمه فاير Ay رجلي صندل وصلت بدري نيتي Ay Ay Woah خواتمي فضه بتساعدني اناوله قبضه Ay Ay Woah شاب فقره باين بيحك اكني صفقه Ay Ay Woah اسكندراني برازيلي واسمر برقصها سامبا Ay Ay Woah برقصها سامبا برازيلي واسمر برقصها سامبا Ay Woah برقصها سامبا برازيلي واسمر برقصها سامبا Ay Woah برقصها سامبا برازيلي واسمر برقصها سامبا Ay Woah برقصها سامبا برازيلي واسمر برقصها سامبا,150
 كندا ,Canada , كندا ,Afroto, 2020,https://genius.com/Afroto-canada-lyrics,https://images.genius.com/d855d065f23e51f3c0256517df8f5a87.1000x1000x1.png, Woah Woah Woah Woah Woah Woah لازمه اولي Beatانت كسول Activity هدمركم ثوره لبنان Beatكلن يعني Killem مش هنسيب u2005اي u2005E emies مش مجنون u2005مش مرتاح بيدور u2005ضهري بيجيبوا سيرتي مش مسءول مش محتاج منكوا حاجه Beatربي وصحابي Commu ity وانتوا تتصنفوا بولوبيف مج ه انتوا مش حاجه ك وانتوا ماما مش دمغنا زب Beatولو Sce e تتباهه باب يفوتك ييه Beatانت بت Fake عكسي راسي بيدور يطلع كتابه قولهوم عفرت فاكس هيقولولك كداب اصل لسانك اوف اوف اوف اوف كداب كمان ل هتعصب ل متتعصبش لا هتعصب هتعصب سيبني سيبني يبني يبني قله اصل فيكوا صفه يقولوا عفرت خده ثقه Never give دنيا علمتني Never ever Do t Mix وانتوا سهل اعمل حاجه بتدور دماغك دماغك متوسطه تفهموني فربطتلكوا لساني عايز اعمل هعمله عادي يعني انسي طموح مش هاحب فيكوا احدفكوا ب ورود تاني مدرسه فهود استاذ عدواني يتملكني غرور دق طبول شن هجوم وجودي مش هتشوف مني هموم Alo e نروح نحتفل وهنسيبك مساكين ملازمني مفكرين هيطولوني,159
 راعي البقر ,Cow Boy , راعي البقر ,Afroto, 2019,https://genius.com/Afroto-cow-boy-lyrics,https://images.genius.com/5f035e84657f3ec650742c0fcc95e499.1000x1000x1.png, بحلم احكي اقول كلام صعب يتق ملا صعب يتق للناس اصلاً حته يتكتب ورق سان مبلم وعاجز يقول ويشكي ويتكلم تباشير ايديا بكتب بشيل جوايا واكتم مش عايز اسمع صوتي مش عايز اسمع صوت سكوتي ارجوك سبوني بتلموني بقول مش عايز احكي افهموني افهموا مش عبيط بحكي سري لنفسي جوايا بير غويط ورغم مش بحكي ليكوا بحبكوا ياريت مندخلش حوارت كتير عربي مش عايز فيكوا جامبي ماشوفتش منكوا مصدر ثقه فابطر اخبي اتعب قلبي وتموت سعادتي  بعدي بشيل وعبي واصرخ باعلي صوت سكوت قلبي ابعدوا عني ابعدوا عني مش هقول لحد همي مش هفتكر سبني ومين دولا صحاب ودول لاجل حريم بعونا ودول منافقين برخصه بيضحكولي دايماً اصل بيكرهونا حل اكون لوحدي جامب ضلي بشكي لنفسي اصل مش بتكسف مني اولا بيا بيا احلي عيشتي لوحدي حته ضدي,128
 كيوبيد ,Cupid , كيوبيد ,Afroto, 2021,https://genius.com/Afroto-cupid-lyrics,https://images.genius.com/fcb0bc4e78e54867317af19e78a89d40.1000x1000x1.png, قول اعفرت قول ياه ياه ياه ياه مولد وبيلم شطار تقطع برو نفسك مقطوع ديسك تقولش بكتبله بيشتم شغل اطف شتمك وسخت دس حمار بتقول لمارو ازاي مزاملني صاحبه بيشتم فيك غريب زاملت بنفسه بيفشخ فاكره ياقوت نسيت فاكره بيصبحك ويمسيك فاكره هتنكر بتنكر بيقفوا جنبك بتكره ارسينِك ارسينِك فاشخك بتنافق ياقوت بيشوفك سكا عامل بابا لمبه اهتم Beatلو Tre u200f اصلاً كلنا تريندات Beatرميح قلك Tre u200f اصلاً ديسات موضوع مفروغ منه باكد للناس بتظيط ومش عايزين يستمتعوا بيتق روق كدا فنياً هنكفنك ومتذكرش باتي بكوز لانشون هيغفلك متحرش اخرك تنكش استوريهات تنكش ويجز تراكات اوعي تعمل دس صريح زينا بياكل عيش سيبه قولت امشي معاه كلام عقلي بيقولي دلوقتي واد وانساه عفرت ركز دلوقتي كيوبيد مج اديله سهم لسانه خليه عاجز كلام يكتب ويشوف موهوب وظلم تقول ياقوت كام مره ابيو عمل غلط يعمل تراك معاه ياقوت يشوطه فيسيب تراك ويخلع يبانش اتشطب Beatمن ناحيه تانيه بيعمل Share للتراكات نبقي فوق يقولك طلعت شباب Beatسياسه حلوه خباثه  Rappers هارشينها Beatبس  Fa مش قاطعين كلام فاكر ماتنا فاكر قولت ظبط بتنزل تراك بتاكله ودي مشكله حصل عفرت اقوي تكنيك مصري سمعتوا قنبله حصل Beatفانا بعملك Verse جامد اصد معاك وكدا حصل قلبك دلوقتي بتهفلط ساعتها بتقول وبس تعرض بوشين فاتصرف Beatشكلك خرا قدام  Fa s بداوا يحسوا بتخرف بتقول دلوقتي فاشل قدام فانزك بتنافق كلام ديسك اسطي بتتخابث شباب واقفه بتسقف اصلاً غل تتسابق بقتلك احسس كاتم Beatاما نسبه لل Fa عارف قهوجي عمري دريت حقيقتي عكس فخور اوي بعمل شاي وقهوه لحد بقيت نجم كوكبي Beatفهشرب  Fa شاي حسابي بساط احمدي كريم اوي معرفش استغربوا شيرت اعلانك شيرتوا مبسوط للراب اطلاقاً مش عشانك شايف حوار يبقي غباءك برو ارجوك اسمع ساكت مش ناقصين سماجه وكفايه هكمل بحكي شايف كلاب حته ونباح كتير زنقك ركن ومش شايف غيرك زحمتي اسكر مش هتقدر تشرب كاس صحتي نهارده اسمك بقي كيوبيد محدش يقولي ك مش عايز اسمع صوت عبيد بيجيب سيرتي خواف بيجبهاش كتير زود ردي هولعلوا مكسيك كداب بيغلطك نسيانك ضغطنا هتقول باشا مش هعتمد حاجه شوفتوني بكتب بار هتقلبوا ريكلام دخل لمبه يعمل شاي لحد تهز للرج ه ايد واحده اوقع سنان بيكرر كلمه استغربتش اصله بغبغان بيتكسك مني برضه مش هاحلك ولو هاحلك هيكون تقدير بدر شكمان وبس كدا,361
 ده وحش ٢ ,Da We7esh 2 , ده وحش ٢ ,Afroto, 2017,https://genius.com/Afroto-da-we7esh-2-lyrics,https://images.genius.com/a3d1282a285232ffbcc4dfd79d2653ec.1000x1000x1.png,I tro بصو اارج ااا تراك كلامو عشواءي كلعاده ومحدش ياخد موضوع صدرو راسو بطحه اااا بيحسس Verse بغني راب مش باديه فمذهبي ومذهب ناس مات ولما لاقوني غنو اصدق واكدب ناسيين جامد فاشلين وطيلي اركبك ماشيني حركه بركه اركبك كارو كارا كير كركر كاراكتر صيني اسطمبه اخبطكو بيت امشيكو ارقصكو صامبه شعري كيرلي برازيلي واسمر ظابطك ناس مش كه نفاق دليل خبطتو وداخ فاق سليم فاك سليم ديل كومديان خليل عاش عبيط كمان مات ذليل افكاركو بسيطه مفيش تصنيف خامه رديءه ابتسامه لطيفه مش بانشات قظيفه حركاتو بطيءه قرينك اطيشه Cheetah وانتا شكلك شيك فبشيك واهينك عادي,98
 ده وحش ,Da We7esh , ده وحش ,Afroto,2016,https://genius.com/Afroto-da-we7esh-lyrics,https://images.genius.com/6a3089416c557a27636b06b1256da8f4.1000x1000x1.png,I tro بصو ارج تراك كلامو عشواءي مش قاصد بيه هياخد كلام صدرو اوعلي رجلو حاجه بقا يبقي كلام مقاسو اصل تراك وحش فابعد عني احسنلك بقا قول اشيباااااا قول احلو Verse صحصح لتتظبط تتظرف تتظلم تتصدم ضهري تسب وشي صحبك سرق اصلا اخسرك اصلك مسخره خرا اصل مدارك ارق دمرك دارك كدرك كرهك طرب فاكرنا سهوه شششش انفخ رياحي تستهوي رابي ليكو ماوي سخن مكوه جيت سهوه رابي مهوي اشوف كام فاشل شوف كام واحدك جامد فاهم ملاهي مابلاقي يخطط,81
 دايخة ,DaY5a , دايخة ,Afroto, 2021,https://genius.com/Afroto-day5a-lyrics,https://images.genius.com/6d6fb0cdcd65f66560cc65c75d540d65.1000x1000x1.png,  عفروتو ياه خلق وحوش ياه غدارين كلهم بيبانوا مظ ياه داء بكاسه مش نشاطي ياه ف بيمشوا شو بساطه ياه خلق وحوش ياه غدارين كلهم بيبانوا مظ ياه داء بكاسه مش نشاطي ياه ف بيمشوا شو بساطه فرح زميلي ي شِدِّتي باعني ف مفتكرش زميلي بعاني محتاج نفسي ومش محتاج تاني وانتو ناس مكاره وبتلووم نحفل فاتك سهره وننسوا نضرب كاسيين سكرتوا واحنا بنمشوا بويا تعبنا ابنك دلوقتي ستار شوفنا شقينا صغرنا كبار شوفنا ماشوفتوش شوفنا صعب واحنا دايخه زايفه وحظك ماشيه ع بركه واضحه هنبرطش دايخه زايفه وحظك ماشيه ع بركه واضحه هنبرطش,94
 إبن السيوف ,Ebn Elsyouf , إبن السيوف ,Afroto, 2020,https://genius.com/Afroto-ebn-elsyouf-lyrics,https://images.genius.com/1d3e6ff74a97d896b7b0197546a49903.1000x1000x1.png, تمشي بشروطي عفرت يوجي وبدمركوا بكروتي Beatنجم  Stage بجمهوري عاكسك ازميزو وصولي ناس عارفه ابن سيوف نجم جيهه غرور صيطه نسوقك تجبش سيره Beatفتح قبور BeatFuck للطيبه ارمي ايه جول كره ايه كره كره جولف انتوا ميح ص جيتوش امسح زيح اسيتون Yah yah yah yah,46
 الحرب ابتدت ,El Harb Ebtadet , الحرب ابتدت ,Afroto, 2019,https://genius.com/Sadat-el-3almy-el-harb-ebtadet-lyrics,https://images.genius.com/099df95b3cb769872b79762b06298cd5.1000x1000x1.png,خد هات عندك عصابه مزيكا دايماً بعضينا شغله نسد كلام سرك حرب متخليش حاجه سرك وهشد فتيل بيقولوا فاشل مزيكا رغم محدش يعرف بيني وبينها بكون منشكح بروح Makeup بطرح هنحطلها غيرنا كتير فاشلين فاكرنها ميغا كتاكيت ومطلعوش بيضه وحش وفهد وعلي يبقي صيده Beatيا يا يا عاملين  Wave يا يا عاجباك ارفع ايديك Beat زيك بنركنوه  Wait جيت مشيت وجودنا ريحناك خد كات خدلك بريك اثبت اعمل اثبات للح اوعي تهزر بحضر بتعفرت بص فوق مش هتلاقيني برضه مش شايفكم فين,82
 التراك ده حلو ,El Track Da Helw , التراك ده حلو ,Afroto, 2020,https://genius.com/El-waili-el-track-da-helw-lyrics,https://images.genius.com/b781fd8eebbeb558604588ef181460af.1000x1000x1.png, اديتهم معاد ونسيت فجاه اختفيت ريس وبراحتي اروح لموظفيني Beatفي اجتماعي Lit ع عادي فاكراني وقعت بصوت تلي هييي Beatقولتلها Bitch بتشجعي قيم شخصيتي رزله عاده شخصيتك اوتومان نمتلك دعابه بنركبله دعامه انتوا تقولوا مش هطول حاجه اشهد زمان اسمراني وريس مج اتك ها عفرت اوباما فيش عندك جراه ومش هتيجي بتتمسكن شغل وكدا فيش حب ف نمشيها سنج تراكي شتا ف نمشيها تناد زمان وجبر تراك ليكوا غيرتلكوا نمط بنشيل بيوتنا انتوا بتشيلوا غلط شله بتشيلوا زلط فاصل مش محتاج لانتاج مناسبه احب اوجه شكر دفعلي شكراً اوي اوي اوي,91
 إنچي ,Enjy , إنچي ,Afroto, 2020,https://genius.com/Afroto-enjy-lyrics,https://images.genius.com/6df2d6a8e2865f418bc52ad5e9d03036.1000x1000x1.png, لانچي Back ow متزاولنيش بدي Buff buff back pew Team  Pool مفخد  لانچي Back ow متزاولنيش بدي Buff buff back pew Team  Pool مفخد  نصيب برو نخش نجيب جون كلكو بايظ Dro e فوقيك Ri g ri g call نجم سماعه قولي فكر حاجه اكتشف Dream Dream نوم چاك وكوكا زيرو كاسه ايده وزمايلي مركب وسط قعده بنديرو مزه بتشوف نجم بتجيله يبذل مجهود كرهت موضوع مزز وكاشات كتير موجود,70
 انتوا أعدائي ,Ento Aadaey , انتوا أعدائي ,Afroto, 2020,https://genius.com/Afroto-ento-aadaey-lyrics,https://images.genius.com/024f8cf890c05879b2c3dbb3b522d894.1000x1000x1.png, جاي يجعجع اخره صوت فيش هزار No فيش اصابه شوطها جبت جون لازمه تمهيديه جاي يجعجع اخره صوت فيش هزار No فيش اصابه شوطها جبت جون انتوا اعداءي انتوا انتوا اعداءي انتوا اعداءي انتوا انتوا اعداءي سكه بيجي ارجوكي تلاعبيني وانتوا شوفت فيكوا صاحب شده يداويني تلاقيني فكه تلاقيني تنزل حب نكبروك عكروت امه نحضروه تلعب بابجي بنلعب جد نضرب تضرب بارود متكلمنيش انتوا فاضين مشغولين متقوليش بتحب شخصيتي متصونيش للاسف تصبح مفيش تنزل سيوف متاديش,76
 فرق خبرة ,Far2 Khebra , فرق خبرة ,Afroto, 2021,https://genius.com/Afroto-far2-khebra-lyrics,https://images.genius.com/11074b49ba5c3597a2ddf2279c2e4d7b.1000x1000x1.png, صعب تقرا فطره شكلي تايه مش عندي خطه شخصيتي تلمه بارده سنه اقوي منك فرق خبره صعب تقرا فطره شكلي تايه مش عندي خطه شخصيتي تلمه بارده سنه اقوي منك فرق خبره كمين طلعوا مغفلين بيداروا حاجه ملثمين حياتي تلي متداريش عايز خدمه متلاقيش خمسه وخمسه بيجري عدنيش فلما توصل تنسانيش فرق شاسع تابع وكله جاي دماغي نابع نفسي بمانع بره شبعان جوه جاءع صعب تقرا فطره شكلي تايه مش عندي خطه شخصيتي تلمه بارده سنه اقوي منك فرق خبره صعب تقرا فطره شكلي تايه مش عندي خطه شخصيتي تلمه بارده سنه اقوي منك فرق خبره,96
 جو صعب ,Gaw Sa3b , جو صعب ,Afroto, 2021,https://genius.com/Afroto-gaw-sa3b-lyrics,https://images.genius.com/63c68ab1d7e8c90ada0313d9a32e9e77.1000x1000x1.png, Beat٥٠٠ تراك OG كلام حقيقي سنين مستنيينك مش بتيجي تراكك لسه نازل اكبر دليل ازميلي رايق دلوقتي اشطر مش بايدي بايدك غصب بقيت جامد علمتني عمرنا كنا بنتقابل كونك اوسخ مجاري يمنعش فاجر كوني متعلم يمنعش اعديك فاهم وعلي فكره زعلي حبي ازاي عايزني متاثرش ثقتي تقل بسمعك ٢٠١٢ واتاثرت بيك فاننا هنغني حفله حاجه هتفرجني نيك شوفته كنتش مستنيه خلعت مفروض ترضي فانز استغربت نفسي اشوفه تسع سنين يعني خسرت اشد فانز ودارت دنيا ودلوقتي للفصل تراك تتعلم اتعلمت يءسفني اقولك شطبط دليل تراكات بتعرفنا خرفت تراكاتك قديمه حاول تركز وشوف تراكاتك جديده مش هطلع ميزه حياتك بقيت باهته فانت بقيت نسيها مش هاعتبك عارف مدمن بيسا بتنضفش ومهما نحاول نعقل بتكبرش يس بتوسخ قدام فانز بتقدرش شاب طرطش ص استافه طرش عامل بوم حريمه حريمه طفش مان اسفلك زعلان روح عاتبها مش تعمل سبع اغاني تحكيلنا خيبتك حاستها ارجل منك خايف ادسك تناديلي يا جت مان هنيكها زمان وحش شيطان راب غيرني صايع للشخص قصادك متحولنيش عندك ٣٦ سنه ولسه اسطي بتقعد اطف ابن سيوف قمه نسنطرك زبون بقعد جيهتك جيهتي بيكرهوك متعتبهاش عندنا هيكلوك هيقطعولوا لسانه ويلفوا بوقو بشكارتون تقولش مش هرد بيبان ضعف صاحبي سين نايم سخن تراكي فصل صيف بخلي جو صعب يعني نهارده مافي برق رعد تقولش مش هرد بيبان ضعف صاحبي سين نايم سخن تراكي فصل صيف بخلي جو صعب يعني نهارده مافي برق رعد,222
Get Some Money ,Get Some Money by Afroto - عفروتو,Get Some Money ,Afroto, 2018,https://genius.com/Afroto-get-some-money-lyrics,https://images.genius.com/b31c648743cc707bb618f3f5804bc404.1000x1000x1.png, Get mo ey Aye get mo ey Get mo ey Aye get mo ey Get mo ey Aye get u2005mo ey Get u2005some mo ey Aye get u2005some mo ey قولي رابكم فين Beatفاكس وتراكاتم Fake بتقارن u2005نفسك بيا ازاي Beatلا Im fear موضع خرج ايدي Beatحبيت ازاوله So easy Beatسريري خلاني حلم So 3D موجود وسبته Please t leave اوكيه مفيش عفرت بتحكوا Beatعشان بيمسك Beat يدرفت بيف قولت  ورغم باخذء عينكوا مج مريض سكر عفرت انسولين  مش عارف مش بشوفكوا عملاق انتوا بتتشفوش بعيني فاول عندي بجون بيكهام ديفيد اسوق مج كوا اخرك تسوق   سيبك بكيفي Beatعلي  Beat يهودي جامد مش هتبقي فوقي بدوس عليكوا برجي مش هتوصلولي حبه فران فروحت جبت جبنه رومي ناس بتسوق Beatاركب Was iggas اخرك تسوق بينا شوفير بتاعنا شرف وكسوف لينا  كبير بتاكل بليله,132
 الهالووين ,Haloween , الهالووين ,Afroto, 2019,https://genius.com/Sadat-el-3almy-haloween-lyrics,https://images.genius.com/259f08774ab637817e68dc8335e8037a.1000x1000x1.png, مقدمه عفروتو سادات وو وو وو وو وو وو وو وو وو چي توتي ووين عفروتو لازمه عفروتو واحنا صغيرين كنا مجانين كنا دايمًا بعضينا قريبين شفتك يومها كنا متغيرين ظاهر اتقابلنا يوميها u205fفي u205fيوم u205f ووين ووين ووين Beatاخر u205fHello اتق u205fيوم ووين ووين ووين Beatاخر Hello اتق ووين  عفروتو كنا دايمًا مش حاسين بعدها عرفنا حكمه حلوه حلو بيضيع رغم مخك تخين قلبي شاريه اصل وحيده حاولتي تخليني مش ببص للكابه ف نسيت اكتءاب مش ببص ليكي مش بنساكي كمان لاجل كلام زمان لاجل صدفه خليتنا نكون جيران ميزتك روتين ميزتي اختلافي قدرتش ابقي سياسي اسف ردي ساعتها قاسي دلوقت بنادي ومش لاقي حضن دافي,107
 هنفنطظوك ,Hanfantazook , هنفنطظوك ,Afroto, 2022,https://genius.com/Afroto-hanfantazook-lyrics,https://images.genius.com/90a8bf8b375f137d46307c6ee6ede592.1000x1000x1.png, هنفنطظوك دوت نظامي نافوخي صاروخ صعب تقراني ريحه شياط ولعت اخصامي بيهزروا مش شايف قصادي هنفنطظوك دوت نظامي نافوخي صاروخ صعب تقراني ريحه شياط ولعت اخصامي بيهزروا مش شايف قصادي بتتباكس تعملشي برء مغمور بدك تعريف اسمك اتنسي سنه هتشوفوا اسمي كتاب تاريخ مدرسه بليد شخصيتي قويه جرء Beatفين  E ergy BeatFuck لل E emies حلفنا حرامي تعملشي برء لعشره هتلاقيني وحش حشره عقلي مفوت قلبي انشف حجره لوشتك فرحه منتظره Whoah whoah سيمب وعجن كلام نجم وعايز ايده كام سهله مان سكات عايزين راب خدو راب نجم وعايش سلام بس,91
 هرازيك ,Harazeek , هرازيك ,Afroto, 2022,https://genius.com/Afroto-harazeek-lyrics,https://images.genius.com/ebe9bc7bdbc9785b752924309e734f7e.1000x1000x1.png, رَديء وانتوا اضيش تاخد طريحه مش خساره صاحبي غيرنا حاره فبلاش تظيط حاولت تصيع جاي وهرازيك زيك زيك زيك زيك زيك جاي وهرازيك زيك زيك زيك زيك زيك جاي وهرازيك زيك زيك زيك زيك زيك جاي وهرازيك زيك زيك زيك زيك زيك جاي وهرازيك كش ديه بسبق بخيري فيا خصاموني صابهم بلا بيا بحبني جداً ربنا يخليني همسلي اسحب يمين رقبتي مش اسف اساءتي احضر بيتركن باركن تاكسي شفتك هتتخيط قميص ترزي زيي قطر,74
 التراك ده وحش ,Ice Tower , التراك ده وحش ,Afroto, 2020,https://genius.com/Afroto-ice-tower-lyrics,https://images.genius.com/2614da7be5faef6fc2d281a6237e9050.1000x1000x1.png, اديتهم معاد ونسيت فجاه اختفيت ريس وبراحتي اروح لموظفيني Beatفي اجتماعي Lit ع عادي فاكراني وقعت بصوت u2005ق تلي u2005هييي Beatقولتلها Bitch u2005بتشجعي قيم شخصيتي رزله عاده شخصيتك u2005اوتومان نمتلك دعابه بنركبله دعامه انتوا تقولوا مش هطول حاجه اشهد زمان اسمراني وريس مج اتك ها عفرت اوباما فيش عندك جراه ومش هتيجي بتتمسكن شغل وكدا فيش حب ف نمشيها سنج تراكي شتا ف نمشيها تناد زمان وجبر تراك ليكوا غيرتلكوا نمط بنشيل بيوتنا انتوا بتشيلوا غلط شله بتشيلوا زلط تعملش عنتيلو ناركوا لوكو ميكسيكو يجوز كيبورد بتخيبوا قدام مني بتشيطوا لدود هبقي ونسيتوا تراكي هيعيش يموت صوابعي نفسيته نعصرك وب كيلو لمون سهله سهله مش هكسفك سهله مابشبعش ومش بكتفي ايه تلفي تدوري تلفي تدوري ايه عري كتفك مش هلتفت اوه Beatعملت كتير ومش بتشكر Bitch Beatورغم بتشتم Bitch Beatرغم بتشتم Bitch Beatفي وجودي  Sce e بيتقلب اوه سهله سهله مش هكسفك سهله مابشبعش ومش بكتفي ايه تلفي تدوري تلفي تدوري لفي عري كتفك مش هلتفت ايه Beatعملت كتير ومش بتشكر Bitch Beatورغم بتشتم Bitch Beatرغم بتشتم Bitch Beatفي وجودي  Sce e بيتقلب اوه,174
 جهاد ,Jihad , جهاد ,Afroto, 2020,https://genius.com/Mc-hook-jihad-lyrics,https://images.genius.com/2ff6c8130c5e0d775ee70b385887ea87.1000x1000x1.png, مقدمه ادهم ياو ياو نروح تاني عفروتو حضر ياه ياه  عفروتو مش دماغ ومش فاكرينه مفيش بارات بتجيله عفريت بشاكل ميدو بوقي ببارات بديله بسيط بساطه ميجوس بيسنطركوا هتخيبوا محيط حيتان حافظينه ازاي تقارنا بسمك نيمو قهوجي احدفكوا كنك بنسمع تراكك سنه للسنه Beatباكل حقك قولي Bo Appetit مش هتسوقوا مش هتكونوا سبق شباب قتلنا جواهم شغف بيموتونا زهق ممكن اهري معاك ولكن انما مش هنزلك هنزلك سبت تدافع مفيش هجوم دبحنا مفيش خصوم كلب ومش هقوله سيدي غابه غوريلات فهود بص اهوك بص اتوكيز انتوا دور دور شاب بتاعي انا سيبوه سيسيبوه فلاجل زيطه مفيش سكاكين نار بنافس بشرف اخرك تنافس بيكا Beatتشتمني لاجل صيته ومشغلني  Speaker Beatهو جلاد ايه شايفك حكاك لازقلي  Sticker,115
 كلم المطافي ,Kalem El Matafy , كلم المطافي ,Afroto, 2021,https://genius.com/Intomymind-kalem-el-matafy-lyrics,https://images.genius.com/6ebfe563b5184e34831063cb1e5437bf.1000x1000x1.png, Who dares go agai st me اسمع ابن I My Mi لازمه ديزي ياه مطافي تيجي تطفيك تكلم بوليس زميلي مخ صاحي حبر راسي وزنه خف ريشه Beatوانا خدت كتير لعبه اتعملت Heal Beatمومو  Key يجيب ابط يستولوا كازينو  ديزي Beatايام كتير برا  Form هيتات فرن Beatتحس  Flow جاي درج Beatتحس  Flow جاي برا  Orbit Beatطب Nice جاهز يعني Fresh Im ice gassed جبت حل فورما فور باي فور فورد تحس فورما Beat  Full story board بورده اتصل مطافي تجي تبخ شاء اخواتي مظله بيجنوا زهقنا شويه وقلنا نعمل ريك مستوي فوق صعب فوق تخش درفه شكلك كوره بينج Beatاخش Club احتاجش فوق تصادمت يعني لبست Beatنخش Somke ولع دع  BIC I ai t try make wa get lose se se Beatاسكت شويه اجمع وارجع دوس Se Beatو عدي بسرعه ولسه فاضل Two steps ناس تتمشي خطي بع بع بع,140
 كلم البوليس ,Kalem El Police , كلم البوليس ,Afroto, 2020,https://genius.com/Intomymind-kalem-el-police-lyrics,https://images.genius.com/508809fbbcce6b4d1173c005fcd4aca9.1000x1000x1.png, احمد چي اسمع ابن ولدي راشد بوليس بوليس عملنا جديد قفلنا قديم جديد شديد وجوده اتش سفيت شريط وقولت وكيل دوري يخض كومي يقش اكلك حاف توست دوري انا تروح نوم نسيبك سخن جوه فرن تقلك كام جيجا ونص معظمهم لءم مش بمزاجي مش هخم تعكرليش مزاجي مزاجي مزاجي مزاجي خد منشطات واحنا نركبلك جوانح انتوا مشاهد كوادر تطاسوا بواكي تطاسوا بواكي وبتناموا اغريب دولابي مطاطيش لكلابي انتوا موضوع قديم ونسيناه مطاريد وسلاحي ناب بحر تلفوا تدوروا تتوهوا جيبناه عطشان وودناه قدري كلابي جاعت صعب تفادي ووه,87
 كاسين ,Kaseen , كاسين ,Afroto, 2020,https://genius.com/Afroto-kaseen-lyrics,https://images.genius.com/48e5c039fbb6bcb21eb18e92116c6b3e.1000x1000x1.png, عارف غريب باريد بيقرب مني بيتدمر حسيت ديناميت ناس بتنافق ناس بوشين ناس برء تس مين تس هقولك مافيش تس هقولك يش تس هقولك مافيش تس هقولك يش بكلم نفسي بكلم نفسي ادب رجوله اتربيت بشتري ناس عكس اترميت شغله بتخلص كاشير بنحاسب واحنا بنرفع كاسين ننسي ناس ادونا غدر اديناهم جدعنه كتير بينسي رقم حياته اكيد حب بينا احساس جميل بقينا عايزين ملسميين مبرر بيبي بغير عارف غلط ساسي لراسي عندي بنلف دايره بنخرجش بنغني ونحكي وبرضه مش هاممنا ناس حبانا وكلها بتجاملنا انسي مش هندخل بينا,88
 خربت ,Kherbt , خربت ,Afroto, 2019,https://genius.com/Afroto-kherbt-lyrics,https://images.genius.com/7471ce8cd854eca091ddbf03f9dcdf0e.720x720x1.png, لازمه عفروتو جضيت غنيت رجعت نايم بيت جايز حبيت اقولك فركش يعني هاديه وجودي خربيت خربيت وجودي خربيت خربيت وجودي خربيت خربيت وجودي خربيت خربيت وجودي خربيت  عفروتو مافيش فيكوا جامد قولي بتظهروا ببقي ساكت برجع بيكون فاكس انتوا تصلحوا تكونوا انتوا منافس فوق اصحي شويه لسه صغير ياهياهياه انتوا كلكوا فاشلين ناس بتشير مارو بص دينا بتكراش قولت مغرور مش هبص جامده قولت اسطي سيبك تلفت انتباهي وقفت جنبي سيكا مغرور جداً شيك جاي بكتب اناشيد مستشفي تخيط مستشفي مريض ملا بريء مدرسه بليد ومارو قروش انتوا كلكوا اراميط كلكوا ارميط اوه اباصي لمارو يجيب جون اثار تراكنا استوري ومارو نجوم Beatكل صحابي جامبي فمش هتكون My bro ياه,110
 كوتشي أديداس ,Kotshy Adidas , كوتشي أديداس ,Afroto, 2019,https://genius.com/Muhammed-khaled-kotshy-adidas-lyrics,https://images.genius.com/f9802e3e01ee52d435d4b9509ca254f7.1000x1000x1.png, راجع درس موسيقي كوتشي اديداس شوفت حلوه مش مصيبه بصتلي عرقت نظره نيران صديقه مكسفتش وعكستني واد ابيضيكا راجع درس موسيقي كوتشي اديداس شوفت حلوه مش مصيبه بصتلي عرقت نظره نيران صديقه مكسفتش وعكستني واد ابيضيكا عملت بنها قولتلها بتكلمي مين بكلمك قولتلها تكلميني ليه ازاي تكلميني تعرفنيش تلي اصل فتي احلامي شاب ابيض ووسيم دمي حامي ومستغرب ازاي بتكلمني عادي يا يا شقلبتي نفسي ازاي مرتاحلها ومرتاح ي يا مش فاهمني سيحتلي مخي دماغي خلتها لاند فجاه عطلت حل لساني صمت لساني ناس دايما بارابنت قولتلها ماشي مفيش مانع تلي هشوفك تاني مش نافع قولتلها بمشي شارع هتشوفيني يا,100
